technique,bpIds,cols,seed,breakpointsPerLine,actionsCount,testcase,linesSum,linesDiff,linesDiffByLinesSum
naive,false,false,0,0.2,0,sunspider-bitops-bitwise-and,22,0,0.000000
naive,false,false,0,0.2,0,sunspider-bitops-nsieve-bits,25,7,0.280000
naive,false,false,0,0.2,0,sunspider-controlflow-recursive,20,2,0.100000
naive,false,false,0,0.2,0,sunspider-crypto-aes,178,12,0.067416
naive,false,false,0,0.2,0,sunspider-crypto-md5,124,9,0.072581
naive,false,false,0,0.2,0,sunspider-crypto-sha1,98,13,0.132653
naive,false,false,0,0.2,0,sunspider-date-format-tofte,207,39,0.188406
naive,false,false,0,0.2,0,sunspider-date-format-xparb,176,14,0.079545
naive,false,false,0,0.2,0,sunspider-math-cordic,50,1,0.020000
naive,false,false,0,0.2,0,sunspider-math-partial-sums,26,1,0.038462
naive,false,false,0,0.2,0,sunspider-math-spectral-norm,38,10,0.263158
naive,false,false,0,0.2,0,sunspider-regexp-dna,696,1,0.001437
naive,false,false,0,0.2,0,sunspider-string-base64,62,2,0.032258
naive,false,false,0,0.2,0,sunspider-string-fasta,44,2,0.045455
naive,false,false,0,0.2,0,sunspider-string-tagcloud,116,1,0.008621
naive,false,false,0,0.2,0,sunspider-string-unpack-code,40,0,0.000000
naive,false,false,0,0.2,0,sunspider-string-validate-input,44,3,0.068182
naive,false,false,0,0.2,100,js-puzzle-1,10,0,0.000000
naive,false,false,0,0.2,100,js-puzzle-11,10,0,0.000000
naive,false,false,0,0.2,100,js-puzzle-3,10,0,0.000000
naive,false,false,0,0.2,100,js-puzzle-4,20,1,0.050000
naive,false,false,0,0.2,100,js-puzzle-6,10,2,0.200000
naive,false,false,0,0.2,100,js-puzzle-7,10,0,0.000000
naive,false,false,0,0.2,100,js-puzzle-8,49,33,0.673469
naive,false,false,0,0.2,100,manual-bindings,392,46,0.117347
naive,false,false,0,0.2,100,manual-multiline-decls,45,3,0.066667
naive,false,false,0,0.2,100,manual-wtf,137,8,0.058394
naive,false,false,0,0.2,100,sunspider-3d-cube,1505,237,0.157475
naive,false,false,0,0.2,100,sunspider-3d-morph,745,51,0.068456
naive,false,false,0,0.2,100,sunspider-3d-raytrace,2408,562,0.233389
naive,false,false,0,0.2,100,sunspider-access-binary-trees,996,194,0.194779
naive,false,false,0,0.2,100,sunspider-access-fannkuch,3962,464,0.117113
naive,false,false,0,0.2,100,sunspider-access-nbody,2064,571,0.276647
naive,false,false,0,0.2,100,sunspider-access-nsieve,286,31,0.108392
naive,false,false,0,0.2,100,sunspider-bitops-3bit-bits-in-byte,1233,452,0.366586
naive,false,false,0,0.2,100,sunspider-bitops-bits-in-byte,1152,159,0.138021
naive,false,false,0,0.2,100,sunspider-bitops-bitwise-and,379,349,0.920844
naive,false,false,0,0.2,100,sunspider-bitops-nsieve-bits,142,45,0.316901
naive,false,false,0,0.2,100,sunspider-controlflow-recursive,817,444,0.543452
naive,false,false,0,0.2,100,sunspider-crypto-aes,2337,162,0.069320
naive,false,false,0,0.2,100,sunspider-crypto-md5,3686,2538,0.688551
naive,false,false,0,0.2,100,sunspider-crypto-sha1,3146,1505,0.478385
naive,false,false,0,0.2,100,sunspider-date-format-tofte,3039,720,0.236920
naive,false,false,0,0.2,100,sunspider-date-format-xparb,1365,353,0.258608
naive,false,false,0,0.2,100,sunspider-math-cordic,1476,195,0.132114
naive,false,false,0,0.2,100,sunspider-math-partial-sums,1733,23,0.013272
naive,false,false,0,0.2,100,sunspider-math-spectral-norm,1126,205,0.182060
naive,false,false,0,0.2,100,sunspider-regexp-dna,826,45,0.054479
naive,false,false,0,0.2,100,sunspider-string-base64,776,60,0.077320
naive,false,false,0,0.2,100,sunspider-string-fasta,1522,299,0.196452
naive,false,false,0,0.2,100,sunspider-string-tagcloud,2162,367,0.169750
naive,false,false,0,0.2,100,sunspider-string-unpack-code,967,828,0.856256
naive,false,false,0,0.2,100,sunspider-string-validate-input,1571,524,0.333546
naive,false,false,0,0.2,10,sunspider-3d-cube,243,18,0.074074
naive,false,false,0,0.2,10,sunspider-3d-morph,104,4,0.038462
naive,false,false,0,0.2,10,sunspider-3d-raytrace,488,91,0.186475
naive,false,false,0,0.2,10,sunspider-access-binary-trees,116,17,0.146552
naive,false,false,0,0.2,10,sunspider-access-fannkuch,429,47,0.109557
naive,false,false,0,0.2,10,sunspider-access-nbody,207,34,0.164251
naive,false,false,0,0.2,10,sunspider-access-nsieve,180,15,0.083333
naive,false,false,0,0.2,10,sunspider-bitops-3bit-bits-in-byte,166,61,0.367470
naive,false,false,0,0.2,10,sunspider-bitops-bits-in-byte,177,41,0.231638
naive,false,false,0,0.2,10,sunspider-bitops-bitwise-and,62,32,0.516129
naive,false,false,0,0.2,10,sunspider-bitops-nsieve-bits,132,40,0.303030
naive,false,false,0,0.2,10,sunspider-controlflow-recursive,105,48,0.457143
naive,false,false,0,0.2,10,sunspider-crypto-aes,802,128,0.159601
naive,false,false,0,0.2,10,sunspider-crypto-md5,3409,3198,0.938105
naive,false,false,0,0.2,10,sunspider-crypto-sha1,379,229,0.604222
naive,false,false,0,0.2,10,sunspider-date-format-tofte,1072,307,0.286381
naive,false,false,0,0.2,10,sunspider-date-format-xparb,250,22,0.088000
naive,false,false,0,0.2,10,sunspider-math-cordic,122,17,0.139344
naive,false,false,0,0.2,10,sunspider-math-partial-sums,198,2,0.010101
naive,false,false,0,0.2,10,sunspider-math-spectral-norm,197,71,0.360406
naive,false,false,0,0.2,10,sunspider-regexp-dna,771,12,0.015564
naive,false,false,0,0.2,10,sunspider-string-base64,135,8,0.059259
naive,false,false,0,0.2,10,sunspider-string-fasta,158,10,0.063291
naive,false,false,0,0.2,10,sunspider-string-tagcloud,211,37,0.175355
naive,false,false,0,0.2,10,sunspider-string-unpack-code,161,70,0.434783
naive,false,false,0,0.2,10,sunspider-string-validate-input,237,92,0.388186
naive,false,false,0,0.5,0,js-puzzle-10,10,0,0.000000
naive,false,false,0,0.5,0,js-puzzle-11,14,0,0.000000
naive,false,false,0,0.5,0,js-puzzle-1,16,0,0.000000
naive,false,false,0,0.5,0,js-puzzle-2,10,0,0.000000
naive,false,false,0,0.5,0,js-puzzle-3,14,0,0.000000
naive,false,false,0,0.5,0,js-puzzle-4,18,1,0.055556
naive,false,false,0,0.5,0,js-puzzle-5,12,0,0.000000
naive,false,false,0,0.5,0,js-puzzle-6,14,3,0.214286
naive,false,false,0,0.5,0,js-puzzle-7,14,0,0.000000
naive,false,false,0,0.5,0,js-puzzle-8,16,0,0.000000
naive,false,false,0,0.5,0,js-puzzle-9,12,0,0.000000
naive,false,false,0,0.5,0,manual-bindings,56,1,0.017857
naive,false,false,0,0.5,0,manual-multiline-decls,26,0,0.000000
naive,false,false,0,0.5,0,manual-wtf,94,7,0.074468
naive,false,false,0,0.5,0,sunspider-3d-cube,364,27,0.074176
naive,false,false,0,0.5,0,sunspider-3d-morph,72,1,0.013889
naive,false,false,0,0.5,0,sunspider-3d-raytrace,456,32,0.070175
naive,false,false,0,0.5,0,sunspider-access-binary-trees,62,2,0.032258
naive,false,false,0,0.5,0,sunspider-access-fannkuch,78,2,0.025641
naive,false,false,0,0.5,0,sunspider-access-nbody,182,24,0.131868
naive,false,false,0,0.5,0,sunspider-access-nsieve,54,6,0.111111
naive,false,false,0,0.5,0,sunspider-bitops-3bit-bits-in-byte,48,5,0.104167
naive,false,false,0,0.5,0,sunspider-bitops-bits-in-byte,38,3,0.078947
naive,false,false,0,0.5,0,sunspider-bitops-bitwise-and,44,1,0.022727
naive,false,false,0,0.5,0,sunspider-bitops-nsieve-bits,51,11,0.215686
naive,false,false,0,0.5,0,sunspider-controlflow-recursive,40,3,0.075000
naive,false,false,0,0.5,0,sunspider-crypto-aes,434,44,0.101382
naive,false,false,0,0.5,0,sunspider-crypto-md5,300,29,0.096667
naive,false,false,0,0.5,0,sunspider-crypto-sha1,236,33,0.139831
naive,false,false,0,0.5,0,sunspider-date-format-tofte,310,29,0.093548
naive,false,false,0,0.5,0,sunspider-date-format-xparb,428,33,0.077103
naive,false,false,0,0.5,0,sunspider-math-cordic,114,3,0.026316
naive,false,false,0,0.5,0,sunspider-math-partial-sums,54,4,0.074074
naive,false,false,0,0.5,0,sunspider-math-spectral-norm,68,6,0.088235
naive,false,false,0,0.5,0,sunspider-regexp-dna,1730,4,0.002312
naive,false,false,0,0.5,0,sunspider-string-base64,146,4,0.027397
naive,false,false,0,0.5,0,sunspider-string-fasta,98,9,0.091837
naive,false,false,0,0.5,0,sunspider-string-tagcloud,280,7,0.025000
naive,false,false,0,0.5,0,sunspider-string-unpack-code,90,0,0.000000
naive,false,false,0,0.5,0,sunspider-string-validate-input,100,5,0.050000
naive,false,false,0,0.5,100,js-puzzle-10,10,0,0.000000
naive,false,false,0,0.5,100,js-puzzle-11,36,0,0.000000
naive,false,false,0,0.5,100,js-puzzle-1,52,1,0.019231
naive,false,false,0,0.5,100,js-puzzle-2,10,0,0.000000
naive,false,false,0,0.5,100,js-puzzle-3,42,0,0.000000
naive,false,false,0,0.5,100,js-puzzle-4,61,10,0.163934
naive,false,false,0,0.5,100,js-puzzle-5,20,0,0.000000
naive,false,false,0,0.5,100,js-puzzle-6,29,10,0.344828
naive,false,false,0,0.5,100,js-puzzle-7,48,8,0.166667
naive,false,false,0,0.5,100,js-puzzle-8,97,41,0.422680
naive,false,false,0,0.5,100,js-puzzle-9,20,1,0.050000
naive,false,false,0,0.5,100,manual-bindings,627,110,0.175439
naive,false,false,0,0.5,100,manual-multiline-decls,111,21,0.189189
naive,false,false,0,0.5,100,manual-wtf,313,32,0.102236
naive,false,false,0,0.5,100,sunspider-3d-cube,1766,308,0.174405
naive,false,false,0,0.5,100,sunspider-3d-morph,786,53,0.067430
naive,false,false,0,0.5,100,sunspider-3d-raytrace,2895,380,0.131261
naive,false,false,0,0.5,100,sunspider-access-binary-trees,1049,167,0.159199
naive,false,false,0,0.5,100,sunspider-access-fannkuch,3981,304,0.076363
naive,false,false,0,0.5,100,sunspider-access-nbody,1821,544,0.298737
naive,false,false,0,0.5,100,sunspider-access-nsieve,1564,366,0.234015
naive,false,false,0,0.5,100,sunspider-bitops-3bit-bits-in-byte,1222,315,0.257774
naive,false,false,0,0.5,100,sunspider-bitops-bits-in-byte,1184,175,0.147804
naive,false,false,0,0.5,100,sunspider-bitops-bitwise-and,417,338,0.810552
naive,false,false,0,0.5,100,sunspider-bitops-nsieve-bits,1938,347,0.179051
naive,false,false,0,0.5,100,sunspider-controlflow-recursive,926,66,0.071274
naive,false,false,0,0.5,100,sunspider-crypto-aes,2791,316,0.113221
naive,false,false,0,0.5,100,sunspider-crypto-md5,6017,1432,0.237992
naive,false,false,0,0.5,100,sunspider-crypto-sha1,4711,1516,0.321800
naive,false,false,0,0.5,100,sunspider-date-format-tofte,3906,1358,0.347670
naive,false,false,0,0.5,100,sunspider-date-format-xparb,1623,387,0.238447
naive,false,false,0,0.5,100,sunspider-math-cordic,1537,247,0.160703
naive,false,false,0,0.5,100,sunspider-math-partial-sums,1771,180,0.101637
naive,false,false,0,0.5,100,sunspider-math-spectral-norm,1178,223,0.189304
naive,false,false,0,0.5,100,sunspider-regexp-dna,1960,130,0.066327
naive,false,false,0,0.5,100,sunspider-string-base64,861,61,0.070848
naive,false,false,0,0.5,100,sunspider-string-fasta,1582,343,0.216814
naive,false,false,0,0.5,100,sunspider-string-tagcloud,2262,418,0.184792
naive,false,false,0,0.5,100,sunspider-string-unpack-code,1014,820,0.808679
naive,false,false,0,0.5,100,sunspider-string-validate-input,1592,483,0.303392
naive,false,false,0,0.5,10,js-puzzle-10,10,0,0.000000
naive,false,false,0,0.5,10,js-puzzle-11,36,0,0.000000
naive,false,false,0,0.5,10,js-puzzle-1,52,1,0.019231
naive,false,false,0,0.5,10,js-puzzle-2,10,0,0.000000
naive,false,false,0,0.5,10,js-puzzle-3,42,0,0.000000
naive,false,false,0,0.5,10,js-puzzle-4,61,10,0.163934
naive,false,false,0,0.5,10,js-puzzle-5,20,0,0.000000
naive,false,false,0,0.5,10,js-puzzle-6,29,10,0.344828
naive,false,false,0,0.5,10,js-puzzle-7,48,8,0.166667
naive,false,false,0,0.5,10,js-puzzle-8,97,41,0.422680
naive,false,false,0,0.5,10,js-puzzle-9,20,1,0.050000
naive,false,false,0,0.5,10,manual-bindings,390,48,0.123077
naive,false,false,0,0.5,10,manual-multiline-decls,94,10,0.106383
naive,false,false,0,0.5,10,manual-wtf,167,18,0.107784
naive,false,false,0,0.5,10,sunspider-3d-cube,449,39,0.086860
naive,false,false,0,0.5,10,sunspider-3d-morph,145,6,0.041379
naive,false,false,0,0.5,10,sunspider-3d-raytrace,724,40,0.055249
naive,false,false,0,0.5,10,sunspider-access-binary-trees,145,5,0.034483
naive,false,false,0,0.5,10,sunspider-access-fannkuch,440,18,0.040909
naive,false,false,0,0.5,10,sunspider-access-nbody,291,50,0.171821
naive,false,false,0,0.5,10,sunspider-access-nsieve,215,35,0.162791
naive,false,false,0,0.5,10,sunspider-bitops-3bit-bits-in-byte,197,41,0.208122
naive,false,false,0,0.5,10,sunspider-bitops-bits-in-byte,190,46,0.242105
naive,false,false,0,0.5,10,sunspider-bitops-bitwise-and,100,21,0.210000
naive,false,false,0,0.5,10,sunspider-bitops-nsieve-bits,224,40,0.178571
naive,false,false,0,0.5,10,sunspider-controlflow-recursive,130,3,0.023077
naive,false,false,0,0.5,10,sunspider-crypto-aes,1043,161,0.154362
naive,false,false,0,0.5,10,sunspider-crypto-md5,373,35,0.093834
naive,false,false,0,0.5,10,sunspider-crypto-sha1,309,38,0.122977
naive,false,false,0,0.5,10,sunspider-date-format-tofte,898,253,0.281737
naive,false,false,0,0.5,10,sunspider-date-format-xparb,504,43,0.085317
naive,false,false,0,0.5,10,sunspider-math-cordic,186,16,0.086022
naive,false,false,0,0.5,10,sunspider-math-partial-sums,219,17,0.077626
naive,false,false,0,0.5,10,sunspider-math-spectral-norm,232,45,0.193966
naive,false,false,0,0.5,10,sunspider-regexp-dna,1806,16,0.008859
naive,false,false,0,0.5,10,sunspider-string-base64,220,9,0.040909
naive,false,false,0,0.5,10,sunspider-string-fasta,193,36,0.186528
naive,false,false,0,0.5,10,sunspider-string-tagcloud,366,28,0.076503
naive,false,false,0,0.5,10,sunspider-string-unpack-code,208,62,0.298077
naive,false,false,0,0.5,10,sunspider-string-validate-input,285,61,0.214035
naive,false,false,0,0.5,200,js-puzzle-10,10,0,0.000000
naive,false,false,0,0.5,200,js-puzzle-11,36,0,0.000000
naive,false,false,0,0.5,200,js-puzzle-1,52,1,0.019231
naive,false,false,0,0.5,200,js-puzzle-2,10,0,0.000000
naive,false,false,0,0.5,200,js-puzzle-3,42,0,0.000000
naive,false,false,0,0.5,200,js-puzzle-4,61,10,0.163934
naive,false,false,0,0.5,200,js-puzzle-5,20,0,0.000000
naive,false,false,0,0.5,200,js-puzzle-6,29,10,0.344828
naive,false,false,0,0.5,200,js-puzzle-7,48,8,0.166667
naive,false,false,0,0.5,200,js-puzzle-8,97,41,0.422680
naive,false,false,0,0.5,200,js-puzzle-9,20,1,0.050000
naive,false,false,0,0.5,200,manual-bindings,627,110,0.175439
naive,false,false,0,0.5,200,manual-multiline-decls,111,21,0.189189
naive,false,false,0,0.5,200,manual-wtf,313,32,0.102236
naive,false,false,0,1.0,0,js-puzzle-10,14,0,0.000000
naive,false,false,0,1.0,0,js-puzzle-11,18,1,0.055556
naive,false,false,0,1.0,0,js-puzzle-1,24,1,0.041667
naive,false,false,0,1.0,0,js-puzzle-2,14,0,0.000000
naive,false,false,0,1.0,0,js-puzzle-3,22,0,0.000000
naive,false,false,0,1.0,0,js-puzzle-4,28,1,0.035714
naive,false,false,0,1.0,0,js-puzzle-5,14,0,0.000000
naive,false,false,0,1.0,0,js-puzzle-6,20,4,0.200000
naive,false,false,0,1.0,0,js-puzzle-7,20,0,0.000000
naive,false,false,0,1.0,0,js-puzzle-8,22,0,0.000000
naive,false,false,0,1.0,0,js-puzzle-9,14,0,0.000000
naive,false,false,0,1.0,0,manual-bindings,90,1,0.011111
naive,false,false,0,1.0,0,manual-multiline-decls,42,5,0.119048
naive,false,false,0,1.0,0,manual-wtf,175,21,0.120000
naive,false,false,0,1.0,0,sunspider-3d-cube,647,50,0.077280
naive,false,false,0,1.0,0,sunspider-3d-morph,124,2,0.016129
naive,false,false,0,1.0,0,sunspider-3d-raytrace,823,59,0.071689
naive,false,false,0,1.0,0,sunspider-access-binary-trees,100,6,0.060000
naive,false,false,0,1.0,0,sunspider-access-fannkuch,134,6,0.044776
naive,false,false,0,1.0,0,sunspider-access-nbody,316,42,0.132911
naive,false,false,0,1.0,0,sunspider-access-nsieve,91,11,0.120879
naive,false,false,0,1.0,0,sunspider-bitops-3bit-bits-in-byte,79,7,0.088608
naive,false,false,0,1.0,0,sunspider-bitops-bits-in-byte,61,6,0.098361
naive,false,false,0,1.0,0,sunspider-bitops-bitwise-and,74,1,0.013514
naive,false,false,0,1.0,0,sunspider-bitops-nsieve-bits,84,9,0.107143
naive,false,false,0,1.0,0,sunspider-controlflow-recursive,67,7,0.104478
naive,false,false,0,1.0,0,sunspider-crypto-aes,785,79,0.100637
naive,false,false,0,1.0,0,sunspider-crypto-md5,551,54,0.098004
naive,false,false,0,1.0,0,sunspider-crypto-sha1,421,61,0.144893
naive,false,false,0,1.0,0,sunspider-date-format-tofte,547,47,0.085923
naive,false,false,0,1.0,0,sunspider-date-format-xparb,742,73,0.098383
naive,false,false,0,1.0,0,sunspider-math-cordic,198,9,0.045455
naive,false,false,0,1.0,0,sunspider-math-partial-sums,85,6,0.070588
naive,false,false,0,1.0,0,sunspider-math-spectral-norm,110,9,0.081818
naive,false,false,0,1.0,0,sunspider-regexp-dna,3437,13,0.003782
naive,false,false,0,1.0,0,sunspider-string-base64,253,14,0.055336
naive,false,false,0,1.0,0,sunspider-string-fasta,170,19,0.111765
naive,false,false,0,1.0,0,sunspider-string-tagcloud,482,16,0.033195
naive,false,false,0,1.0,0,sunspider-string-unpack-code,162,1,0.006173
naive,false,false,0,1.0,0,sunspider-string-validate-input,172,9,0.052326
naive,false,false,0,1.0,100,js-puzzle-10,36,0,0.000000
naive,false,false,0,1.0,100,js-puzzle-11,68,24,0.352941
naive,false,false,0,1.0,100,js-puzzle-1,82,4,0.048780
naive,false,false,0,1.0,100,js-puzzle-2,36,0,0.000000
naive,false,false,0,1.0,100,js-puzzle-3,63,9,0.142857
naive,false,false,0,1.0,100,js-puzzle-4,111,19,0.171171
naive,false,false,0,1.0,100,js-puzzle-5,36,0,0.000000
naive,false,false,0,1.0,100,js-puzzle-6,51,13,0.254902
naive,false,false,0,1.0,100,js-puzzle-7,78,23,0.294872
naive,false,false,0,1.0,100,js-puzzle-8,179,30,0.167598
naive,false,false,0,1.0,100,js-puzzle-9,29,9,0.310345
naive,false,false,0,1.0,100,manual-bindings,734,148,0.201635
naive,false,false,0,1.0,100,manual-multiline-decls,139,38,0.273381
naive,false,false,0,1.0,100,manual-wtf,596,82,0.137584
naive,false,false,0,1.0,100,sunspider-3d-cube,2051,380,0.185275
naive,false,false,0,1.0,100,sunspider-3d-morph,839,59,0.070322
naive,false,false,0,1.0,100,sunspider-3d-raytrace,3329,597,0.179333
naive,false,false,0,1.0,100,sunspider-access-binary-trees,1107,198,0.178862
naive,false,false,0,1.0,100,sunspider-access-fannkuch,4048,354,0.087451
naive,false,false,0,1.0,100,sunspider-access-nbody,1850,537,0.290270
naive,false,false,0,1.0,100,sunspider-access-nsieve,1599,240,0.150094
naive,false,false,0,1.0,100,sunspider-bitops-3bit-bits-in-byte,1265,201,0.158893
naive,false,false,0,1.0,100,sunspider-bitops-bits-in-byte,1231,161,0.130788
naive,false,false,0,1.0,100,sunspider-bitops-bitwise-and,787,52,0.066074
naive,false,false,0,1.0,100,sunspider-bitops-nsieve-bits,1971,149,0.075596
naive,false,false,0,1.0,100,sunspider-controlflow-recursive,1004,148,0.147410
naive,false,false,0,1.0,100,sunspider-crypto-aes,3432,440,0.128205
naive,false,false,0,1.0,100,sunspider-crypto-md5,34576,29839,0.862997
naive,false,false,0,1.0,100,sunspider-crypto-sha1,21691,17240,0.794800
naive,false,false,0,1.0,100,sunspider-date-format-tofte,4591,1634,0.355914
naive,false,false,0,1.0,100,sunspider-date-format-xparb,1882,398,0.211477
naive,false,false,0,1.0,100,sunspider-math-cordic,1540,302,0.196104
naive,false,false,0,1.0,100,sunspider-math-partial-sums,1815,240,0.132231
naive,false,false,0,1.0,100,sunspider-math-spectral-norm,1485,248,0.167003
naive,false,false,0,1.0,100,sunspider-regexp-dna,3762,142,0.037746
naive,false,false,0,1.0,100,sunspider-string-base64,968,71,0.073347
naive,false,false,0,1.0,100,sunspider-string-fasta,1662,343,0.206378
naive,false,false,0,1.0,100,sunspider-string-tagcloud,2380,544,0.228571
naive,false,false,0,1.0,100,sunspider-string-unpack-code,1094,816,0.745887
naive,false,false,0,1.0,100,sunspider-string-validate-input,1642,336,0.204629
naive,false,false,0,1.0,10,js-puzzle-10,36,0,0.000000
naive,false,false,0,1.0,10,js-puzzle-11,68,24,0.352941
naive,false,false,0,1.0,10,js-puzzle-1,82,4,0.048780
naive,false,false,0,1.0,10,js-puzzle-2,36,0,0.000000
naive,false,false,0,1.0,10,js-puzzle-3,60,4,0.066667
naive,false,false,0,1.0,10,js-puzzle-4,98,13,0.132653
naive,false,false,0,1.0,10,js-puzzle-5,36,0,0.000000
naive,false,false,0,1.0,10,js-puzzle-6,51,13,0.254902
naive,false,false,0,1.0,10,js-puzzle-7,78,23,0.294872
naive,false,false,0,1.0,10,js-puzzle-8,154,16,0.103896
naive,false,false,0,1.0,10,js-puzzle-9,42,8,0.190476
naive,false,false,0,1.0,10,manual-bindings,425,49,0.115294
naive,false,false,0,1.0,10,manual-multiline-decls,110,18,0.163636
naive,false,false,0,1.0,10,manual-wtf,251,35,0.139442
naive,false,false,0,1.0,10,sunspider-3d-cube,723,58,0.080221
naive,false,false,0,1.0,10,sunspider-3d-morph,198,7,0.035354
naive,false,false,0,1.0,10,sunspider-3d-raytrace,1067,90,0.084349
naive,false,false,0,1.0,10,sunspider-access-binary-trees,180,13,0.072222
naive,false,false,0,1.0,10,sunspider-access-fannkuch,498,24,0.048193
naive,false,false,0,1.0,10,sunspider-access-nbody,393,49,0.124682
naive,false,false,0,1.0,10,sunspider-access-nsieve,242,25,0.103306
naive,false,false,0,1.0,10,sunspider-bitops-3bit-bits-in-byte,231,38,0.164502
naive,false,false,0,1.0,10,sunspider-bitops-bits-in-byte,212,36,0.169811
naive,false,false,0,1.0,10,sunspider-bitops-bitwise-and,146,5,0.034247
naive,false,false,0,1.0,10,sunspider-bitops-nsieve-bits,250,13,0.052000
naive,false,false,0,1.0,10,sunspider-controlflow-recursive,161,16,0.099379
naive,false,false,0,1.0,10,sunspider-crypto-aes,1330,149,0.112030
naive,false,false,0,1.0,10,sunspider-crypto-md5,625,59,0.094400
naive,false,false,0,1.0,10,sunspider-crypto-sha1,495,66,0.133333
naive,false,false,0,1.0,10,sunspider-date-format-tofte,1136,266,0.234155
naive,false,false,0,1.0,10,sunspider-date-format-xparb,818,78,0.095355
naive,false,false,0,1.0,10,sunspider-math-cordic,273,15,0.054945
naive,false,false,0,1.0,10,sunspider-math-partial-sums,241,17,0.070539
naive,false,false,0,1.0,10,sunspider-math-spectral-norm,280,19,0.067857
naive,false,false,0,1.0,10,sunspider-regexp-dna,3512,23,0.006549
naive,false,false,0,1.0,10,sunspider-string-base64,327,19,0.058104
naive,false,false,0,1.0,10,sunspider-string-fasta,265,46,0.173585
naive,false,false,0,1.0,10,sunspider-string-tagcloud,566,37,0.065371
naive,false,false,0,1.0,10,sunspider-string-unpack-code,280,63,0.225000
naive,false,false,0,1.0,10,sunspider-string-validate-input,344,46,0.133721
naive,false,false,0,1.0,200,js-puzzle-10,36,0,0.000000
naive,false,false,0,1.0,200,js-puzzle-11,68,24,0.352941
naive,false,false,0,1.0,200,js-puzzle-1,82,4,0.048780
naive,false,false,0,1.0,200,js-puzzle-2,36,0,0.000000
naive,false,false,0,1.0,200,js-puzzle-3,67,6,0.089552
naive,false,false,0,1.0,200,js-puzzle-4,111,19,0.171171
naive,false,false,0,1.0,200,js-puzzle-5,36,0,0.000000
naive,false,false,0,1.0,200,js-puzzle-6,51,13,0.254902
naive,false,false,0,1.0,200,js-puzzle-7,78,23,0.294872
naive,false,false,0,1.0,200,js-puzzle-8,179,30,0.167598
naive,false,false,0,1.0,200,js-puzzle-9,42,8,0.190476
naive,false,false,0,1.0,200,manual-bindings,734,148,0.201635
naive,false,false,0,1.0,200,manual-multiline-decls,139,38,0.273381
naive,false,false,0,1.0,200,manual-wtf,596,82,0.137584
naive,false,true,0,0.1,100,js-puzzle-4,10,3,0.300000
naive,false,true,0,0.1,100,manual-bindings,151,38,0.251656
naive,false,true,0,0.1,100,manual-multiline-decls,10,1,0.100000
naive,false,true,0,0.1,100,manual-wtf,83,13,0.156627
naive,false,true,0,0.1,100,sunspider-3d-cube,3220,389,0.120807
naive,false,true,0,0.1,100,sunspider-3d-morph,1926,404,0.209761
naive,false,true,0,0.1,100,sunspider-3d-raytrace,2125,588,0.276706
naive,false,true,0,0.1,100,sunspider-access-binary-trees,998,372,0.372745
naive,false,true,0,0.1,100,sunspider-access-fannkuch,3948,348,0.088146
naive,false,true,0,0.1,100,sunspider-access-nbody,2457,558,0.227106
naive,false,true,0,0.1,100,sunspider-access-nsieve,94,20,0.212766
naive,false,true,0,0.1,100,sunspider-bitops-3bit-bits-in-byte,1219,494,0.405250
naive,false,true,0,0.1,100,sunspider-bitops-bits-in-byte,772,705,0.913212
naive,false,true,0,0.1,100,sunspider-bitops-bitwise-and,14,1,0.071429
naive,false,true,0,0.1,100,sunspider-bitops-nsieve-bits,60,18,0.300000
naive,false,true,0,0.1,100,sunspider-controlflow-recursive,1014,560,0.552268
naive,false,true,0,0.1,100,sunspider-crypto-aes,1710,466,0.272515
naive,false,true,0,0.1,100,sunspider-crypto-md5,2211,1369,0.619177
naive,false,true,0,0.1,100,sunspider-crypto-sha1,3249,1890,0.581717
naive,false,true,0,0.1,100,sunspider-date-format-tofte,7893,723,0.091600
naive,false,true,0,0.1,100,sunspider-date-format-xparb,1060,403,0.380189
naive,false,true,0,0.1,100,sunspider-math-cordic,1469,221,0.150442
naive,false,true,0,0.1,100,sunspider-math-partial-sums,1727,305,0.176607
naive,false,true,0,0.1,100,sunspider-math-spectral-norm,1116,266,0.238351
naive,false,true,0,0.1,100,sunspider-regexp-dna,441,62,0.140590
naive,false,true,0,0.1,100,sunspider-string-base64,1297,927,0.714726
naive,false,true,0,0.1,100,sunspider-string-fasta,1522,395,0.259527
naive,false,true,0,0.1,100,sunspider-string-tagcloud,2197,427,0.194356
naive,false,true,0,0.1,100,sunspider-string-unpack-code,908,845,0.930617
naive,false,true,0,0.1,100,sunspider-string-validate-input,1443,500,0.346500
naive,false,true,0,0.1,10,js-puzzle-10,10,2,0.200000
naive,false,true,0,0.1,10,js-puzzle-1,10,2,0.200000
naive,false,true,0,0.1,10,js-puzzle-11,10,2,0.200000
naive,false,true,0,0.1,10,js-puzzle-2,10,2,0.200000
naive,false,true,0,0.1,10,js-puzzle-3,10,2,0.200000
naive,false,true,0,0.1,10,js-puzzle-4,10,3,0.300000
naive,false,true,0,0.1,10,js-puzzle-5,10,2,0.200000
naive,false,true,0,0.1,10,js-puzzle-6,10,2,0.200000
naive,false,true,0,0.1,10,js-puzzle-7,10,2,0.200000
naive,false,true,0,0.1,10,js-puzzle-8,49,35,0.714286
naive,false,true,0,0.1,10,js-puzzle-9,10,2,0.200000
naive,false,true,0,0.1,10,manual-bindings,151,38,0.251656
